Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Day,Trip Duration (mins),Is Driver Assigned,Was Completed,Pickup_Airport,Request Period
5149,City,174,Trip Completed,14-07-2016 20:27,14-07-2016 21:26,14-07-2016,Thursday,59.2,Yes,Yes,0,Evening
5659,City,174,Trip Completed,15-07-2016 07:03,15-07-2016 08:08,15-07-2016,Friday,64.98333333,Yes,Yes,0,Morning
545,City,175,Trip Completed,07-11-2016 10:06,07-11-2016 10:42,07-11-2016,Monday,36,Yes,Yes,0,Morning
778,City,175,Trip Completed,07-11-2016 16:39,07-11-2016 17:18,07-11-2016,Monday,39,Yes,Yes,0,Afternoon
1289,City,175,Trip Completed,07-11-2016 22:26,07-11-2016 22:55,07-11-2016,Monday,29,Yes,Yes,0,Night
1654,Airport,175,Trip Completed,07-12-2016 07:23,07-12-2016 08:06,07-12-2016,Wednesday,43,Yes,Yes,1,Morning
1945,Airport,175,Trip Completed,07-12-2016 11:33,07-12-2016 12:44,07-12-2016,Wednesday,71,Yes,Yes,1,Morning
2460,City,175,Trip Completed,07-12-2016 20:29,07-12-2016 21:40,07-12-2016,Wednesday,71,Yes,Yes,0,Evening
2877,Airport,175,Trip Completed,13-07-2016 05:49,13-07-2016 07:03,13-07-2016,Wednesday,73.91666667,Yes,Yes,1,Morning
3264,City,175,Trip Completed,13-07-2016 10:21,13-07-2016 11:31,13-07-2016,Wednesday,70.81666667,Yes,Yes,0,Morning
3927,City,175,Trip Completed,13-07-2016 22:22,13-07-2016 23:21,13-07-2016,Wednesday,58.7,Yes,Yes,0,Night
5774,City,175,Trip Completed,15-07-2016 08:29,15-07-2016 09:22,15-07-2016,Friday,53.1,Yes,Yes,0,Morning
923,City,176,Trip Completed,07-11-2016 18:26,07-11-2016 19:37,07-11-2016,Monday,71,Yes,Yes,0,Evening
1439,City,176,Trip Completed,07-12-2016 04:45,07-12-2016 05:19,07-12-2016,Wednesday,34,Yes,Yes,0,Night
2130,City,176,Trip Completed,07-12-2016 17:04,07-12-2016 17:46,07-12-2016,Wednesday,42,Yes,Yes,0,Evening
2797,City,176,Trip Completed,13-07-2016 04:53,13-07-2016 06:07,13-07-2016,Wednesday,73.56666667,Yes,Yes,0,Night
3135,Airport,176,Trip Completed,13-07-2016 08:48,13-07-2016 09:21,13-07-2016,Wednesday,33.1,Yes,Yes,1,Morning
3525,Airport,176,Trip Completed,13-07-2016 17:48,13-07-2016 18:50,13-07-2016,Wednesday,62.05,Yes,Yes,1,Evening
3925,Airport,176,Trip Completed,13-07-2016 22:26,13-07-2016 23:25,13-07-2016,Wednesday,58.81666667,Yes,Yes,1,Night
4087,City,176,Trip Completed,14-07-2016 02:52,14-07-2016 03:57,14-07-2016,Thursday,64.78333333,Yes,Yes,0,Night
4706,City,176,Trip Completed,14-07-2016 13:14,14-07-2016 14:00,14-07-2016,Thursday,45.63333333,Yes,Yes,0,Afternoon
5448,Airport,176,Trip Completed,15-07-2016 03:22,15-07-2016 04:27,15-07-2016,Friday,64.71666667,Yes,Yes,1,Night
5645,City,176,Trip Completed,15-07-2016 06:51,15-07-2016 07:35,15-07-2016,Friday,44.63333333,Yes,Yes,0,Morning
5862,City,176,Trip Completed,15-07-2016 09:19,15-07-2016 09:56,15-07-2016,Friday,37.4,Yes,Yes,0,Morning
6079,Airport,176,Trip Completed,15-07-2016 14:21,15-07-2016 15:07,15-07-2016,Friday,45.43333333,Yes,Yes,1,Afternoon
6648,Airport,176,Trip Completed,15-07-2016 22:04,15-07-2016 23:14,15-07-2016,Friday,69.78333333,Yes,Yes,1,Night
863,City,177,Trip Completed,07-11-2016 17:55,07-11-2016 18:43,07-11-2016,Monday,48,Yes,Yes,0,Evening
1324,City,177,Trip Completed,07-11-2016 22:59,07-12-2016 00:05,07-11-2016,Monday,41826,Yes,Yes,0,Night
1666,City,177,Trip Completed,07-12-2016 07:37,07-12-2016 08:49,07-12-2016,Wednesday,72,Yes,Yes,0,Morning
1797,Airport,177,Trip Completed,07-12-2016 09:15,07-12-2016 09:41,07-12-2016,Wednesday,26,Yes,Yes,1,Morning
2279,Airport,177,Trip Completed,07-12-2016 18:38,07-12-2016 19:26,07-12-2016,Wednesday,48,Yes,Yes,1,Evening
2997,City,177,Trip Completed,13-07-2016 07:10,13-07-2016 07:49,13-07-2016,Wednesday,38.38333333,Yes,Yes,0,Morning
3343,Airport,177,Trip Completed,13-07-2016 12:57,13-07-2016 13:42,13-07-2016,Wednesday,44.46666667,Yes,Yes,1,Afternoon
3625,Airport,177,Trip Completed,13-07-2016 18:57,13-07-2016 20:01,13-07-2016,Wednesday,63.95,Yes,Yes,1,Evening
4310,City,177,Trip Completed,14-07-2016 06:48,14-07-2016 07:42,14-07-2016,Thursday,53.66666667,Yes,Yes,0,Morning
4750,Airport,177,Trip Completed,14-07-2016 15:09,14-07-2016 16:20,14-07-2016,Thursday,71.25,Yes,Yes,1,Afternoon
5185,Airport,177,Trip Completed,14-07-2016 20:35,14-07-2016 21:49,14-07-2016,Thursday,74.08333333,Yes,Yes,1,Evening
5978,Airport,177,Trip Completed,15-07-2016 11:27,15-07-2016 12:10,15-07-2016,Friday,42.96666667,Yes,Yes,1,Morning
6073,City,177,Trip Completed,15-07-2016 14:02,15-07-2016 14:50,15-07-2016,Friday,47.83333333,Yes,Yes,0,Afternoon
455,City,178,Trip Completed,07-11-2016 09:17,07-11-2016 10:12,07-11-2016,Monday,55,Yes,Yes,0,Morning
651,Airport,178,Trip Completed,07-11-2016 12:45,07-11-2016 13:25,07-11-2016,Monday,40,Yes,Yes,1,Afternoon
742,City,178,Trip Completed,07-11-2016 15:38,07-11-2016 16:25,07-11-2016,Monday,47,Yes,Yes,0,Afternoon
828,Airport,178,Trip Completed,07-11-2016 17:35,07-11-2016 18:07,07-11-2016,Monday,32,Yes,Yes,1,Evening
1701,City,178,Trip Completed,07-12-2016 07:58,07-12-2016 08:47,07-12-2016,Wednesday,49,Yes,Yes,0,Morning
1985,City,178,Trip Completed,07-12-2016 12:24,07-12-2016 13:29,07-12-2016,Wednesday,65,Yes,Yes,0,Afternoon
2277,City,178,Trip Completed,07-12-2016 18:39,07-12-2016 19:34,07-12-2016,Wednesday,55,Yes,Yes,0,Evening
3108,Airport,178,Trip Completed,13-07-2016 08:25,13-07-2016 09:35,13-07-2016,Wednesday,70.13333333,Yes,Yes,1,Morning
3880,Airport,178,Trip Completed,13-07-2016 21:54,13-07-2016 22:35,13-07-2016,Wednesday,41.8,Yes,Yes,1,Night
4252,City,178,Trip Completed,14-07-2016 06:05,14-07-2016 06:46,14-07-2016,Thursday,41.38333333,Yes,Yes,0,Morning
4646,Airport,178,Trip Completed,14-07-2016 11:49,14-07-2016 12:55,14-07-2016,Thursday,66.91666667,Yes,Yes,1,Morning
5560,Airport,178,Trip Completed,15-07-2016 05:35,15-07-2016 06:19,15-07-2016,Friday,43.98333333,Yes,Yes,1,Morning
483,City,179,Trip Completed,07-11-2016 09:26,07-11-2016 10:04,07-11-2016,Monday,38,Yes,Yes,0,Morning
628,Airport,179,Trip Completed,07-11-2016 12:19,07-11-2016 13:00,07-11-2016,Monday,41,Yes,Yes,1,Afternoon
2285,City,179,Trip Completed,07-12-2016 18:34,07-12-2016 19:14,07-12-2016,Wednesday,40,Yes,Yes,0,Evening
4024,Airport,179,Trip Completed,13-07-2016 00:06,13-07-2016 00:42,13-07-2016,Wednesday,35.78333333,Yes,Yes,1,Night
2952,City,179,Trip Completed,13-07-2016 06:39,13-07-2016 07:56,13-07-2016,Wednesday,76.85,Yes,Yes,0,Morning
4631,Airport,179,Trip Completed,14-07-2016 11:16,14-07-2016 12:24,14-07-2016,Thursday,67.6,Yes,Yes,1,Morning
5200,Airport,179,Trip Completed,14-07-2016 20:48,14-07-2016 21:38,14-07-2016,Thursday,49.73333333,Yes,Yes,1,Evening
5711,City,179,Trip Completed,15-07-2016 07:40,15-07-2016 08:33,15-07-2016,Friday,53.13333333,Yes,Yes,0,Morning
6399,Airport,179,Trip Completed,15-07-2016 19:24,15-07-2016 20:01,15-07-2016,Friday,37.16666667,Yes,Yes,1,Evening
6453,City,179,Trip Completed,15-07-2016 20:06,15-07-2016 21:02,15-07-2016,Friday,55.86666667,Yes,Yes,0,Evening
788,City,180,Trip Completed,07-11-2016 16:53,07-11-2016 17:54,07-11-2016,Monday,61,Yes,Yes,0,Afternoon
1550,Airport,180,Trip Completed,07-12-2016 06:08,07-12-2016 07:14,07-12-2016,Wednesday,66,Yes,Yes,1,Morning
2069,Airport,180,Trip Completed,07-12-2016 15:20,07-12-2016 15:55,07-12-2016,Wednesday,35,Yes,Yes,1,Afternoon
2593,City,180,Trip Completed,07-12-2016 21:43,07-12-2016 22:35,07-12-2016,Wednesday,52,Yes,Yes,0,Night
2943,City,180,Trip Completed,13-07-2016 06:41,13-07-2016 07:15,13-07-2016,Wednesday,34.8,Yes,Yes,0,Morning
3649,City,180,Trip Completed,13-07-2016 19:11,13-07-2016 20:21,13-07-2016,Wednesday,69.98333333,Yes,Yes,0,Evening
3942,Airport,180,Trip Completed,13-07-2016 22:36,13-07-2016 23:42,13-07-2016,Wednesday,65.9,Yes,Yes,1,Night
5512,Airport,180,Trip Completed,15-07-2016 05:10,15-07-2016 05:42,15-07-2016,Friday,31.98333333,Yes,Yes,1,Morning
5752,City,180,Trip Completed,15-07-2016 08:02,15-07-2016 09:09,15-07-2016,Friday,67.35,Yes,Yes,0,Morning
6362,City,180,Trip Completed,15-07-2016 19:05,15-07-2016 19:49,15-07-2016,Friday,43.43333333,Yes,Yes,0,Evening
1151,Airport,181,Trip Completed,07-11-2016 20:40,07-11-2016 21:38,07-11-2016,Monday,58,Yes,Yes,1,Evening
1812,Airport,181,Trip Completed,07-12-2016 09:16,07-12-2016 10:09,07-12-2016,Wednesday,53,Yes,Yes,1,Morning
1946,Airport,181,Trip Completed,07-12-2016 11:28,07-12-2016 12:32,07-12-2016,Wednesday,64,Yes,Yes,1,Morning
2646,City,181,Trip Completed,07-12-2016 22:46,07-12-2016 23:45,07-12-2016,Wednesday,59,Yes,Yes,0,Night
3255,Airport,181,Trip Completed,13-07-2016 10:10,13-07-2016 11:20,13-07-2016,Wednesday,70.98333333,Yes,Yes,1,Morning
3431,Airport,181,Trip Completed,13-07-2016 16:03,13-07-2016 16:46,13-07-2016,Wednesday,43.68333333,Yes,Yes,1,Afternoon
3634,City,181,Trip Completed,13-07-2016 19:00,13-07-2016 19:54,13-07-2016,Wednesday,53.5,Yes,Yes,0,Evening
4592,City,181,Trip Completed,14-07-2016 10:09,14-07-2016 10:38,14-07-2016,Thursday,29.18333333,Yes,Yes,0,Morning
5705,City,181,Trip Completed,15-07-2016 07:32,15-07-2016 08:16,15-07-2016,Friday,43.56666667,Yes,Yes,0,Morning
6056,Airport,181,Trip Completed,15-07-2016 13:35,15-07-2016 14:02,15-07-2016,Friday,26.9,Yes,Yes,1,Afternoon
325,City,182,Trip Completed,07-11-2016 07:34,07-11-2016 08:44,07-11-2016,Monday,70,Yes,Yes,0,Morning
1015,City,182,Trip Completed,07-11-2016 19:15,07-11-2016 20:11,07-11-2016,Monday,56,Yes,Yes,0,Evening
1308,City,182,Trip Completed,07-11-2016 22:41,07-11-2016 23:54,07-11-2016,Monday,73,Yes,Yes,0,Night
1667,City,182,Trip Completed,07-12-2016 07:42,07-12-2016 08:03,07-12-2016,Wednesday,21,Yes,Yes,0,Morning
2436,Airport,182,Trip Completed,07-12-2016 20:15,07-12-2016 20:46,07-12-2016,Wednesday,31,Yes,Yes,1,Evening
2865,City,182,Trip Completed,13-07-2016 05:42,13-07-2016 06:25,13-07-2016,Wednesday,43.4,Yes,Yes,0,Morning
3397,City,182,Trip Completed,13-07-2016 15:00,13-07-2016 15:58,13-07-2016,Wednesday,58.46666667,Yes,Yes,0,Afternoon
4040,Airport,182,Trip Completed,14-07-2016 00:38,14-07-2016 01:50,14-07-2016,Thursday,71.73333333,Yes,Yes,1,Night
4094,City,182,Trip Completed,14-07-2016 03:09,14-07-2016 03:44,14-07-2016,Thursday,35.63333333,Yes,Yes,0,Night
4568,Airport,182,Trip Completed,14-07-2016 09:50,14-07-2016 10:22,14-07-2016,Thursday,31.53333333,Yes,Yes,1,Morning
5105,City,182,Trip Completed,14-07-2016 19:59,14-07-2016 20:37,14-07-2016,Thursday,37.51666667,Yes,Yes,0,Evening
573,Airport,183,Trip Completed,07-11-2016 10:57,07-11-2016 11:30,07-11-2016,Monday,33,Yes,Yes,1,Morning
789,City,183,Trip Completed,07-11-2016 16:54,07-11-2016 17:36,07-11-2016,Monday,42,Yes,Yes,0,Afternoon
1525,City,183,Trip Completed,07-12-2016 05:48,07-12-2016 06:46,07-12-2016,Wednesday,58,Yes,Yes,0,Morning
2786,Airport,183,Trip Completed,13-07-2016 04:54,13-07-2016 05:34,13-07-2016,Wednesday,39.78333333,Yes,Yes,1,Night
3143,Airport,183,Trip Completed,13-07-2016 08:52,13-07-2016 09:57,13-07-2016,Wednesday,65.08333333,Yes,Yes,1,Morning
3917,City,183,Trip Completed,13-07-2016 22:15,13-07-2016 23:23,13-07-2016,Wednesday,67.95,Yes,Yes,0,Night
4375,City,183,Trip Completed,14-07-2016 07:38,14-07-2016 08:42,14-07-2016,Thursday,63.65,Yes,Yes,0,Morning
6345,City,183,Trip Completed,15-07-2016 18:44,15-07-2016 19:57,15-07-2016,Friday,72.76666667,Yes,Yes,0,Evening
169,City,184,Trip Completed,07-11-2016 05:45,07-11-2016 06:48,07-11-2016,Monday,63,Yes,Yes,0,Morning
537,City,184,Trip Completed,07-11-2016 10:05,07-11-2016 10:57,07-11-2016,Monday,52,Yes,Yes,0,Morning
682,City,184,Trip Completed,07-11-2016 13:32,07-11-2016 14:19,07-11-2016,Monday,47,Yes,Yes,0,Afternoon
1384,City,184,Trip Completed,07-12-2016 01:15,07-12-2016 02:18,07-12-2016,Wednesday,63,Yes,Yes,0,Night
2167,Airport,184,Trip Completed,07-12-2016 17:30,07-12-2016 18:30,07-12-2016,Wednesday,60,Yes,Yes,1,Evening
2295,City,184,Trip Completed,07-12-2016 18:48,07-12-2016 19:12,07-12-2016,Wednesday,24,Yes,Yes,0,Evening
3109,City,184,Trip Completed,13-07-2016 08:22,13-07-2016 09:18,13-07-2016,Wednesday,55.7,Yes,Yes,0,Morning
3293,City,184,Trip Completed,13-07-2016 11:18,13-07-2016 11:52,13-07-2016,Wednesday,34.25,Yes,Yes,0,Morning
3444,City,184,Trip Completed,13-07-2016 16:33,13-07-2016 17:49,13-07-2016,Wednesday,76.16666667,Yes,Yes,0,Afternoon
3660,Airport,184,Trip Completed,13-07-2016 19:22,13-07-2016 19:51,13-07-2016,Wednesday,28.88333333,Yes,Yes,1,Evening
4693,City,184,Trip Completed,14-07-2016 13:01,14-07-2016 14:10,14-07-2016,Thursday,68.8,Yes,Yes,0,Afternoon
5214,Airport,184,Trip Completed,14-07-2016 20:59,14-07-2016 21:48,14-07-2016,Thursday,48.91666667,Yes,Yes,1,Evening
5570,City,184,Trip Completed,15-07-2016 05:53,15-07-2016 06:17,15-07-2016,Friday,24.3,Yes,Yes,0,Morning
6003,Airport,184,Trip Completed,15-07-2016 12:09,15-07-2016 12:57,15-07-2016,Friday,48.55,Yes,Yes,1,Afternoon
6663,Airport,184,Trip Completed,15-07-2016 22:22,15-07-2016 23:03,15-07-2016,Friday,41.36666667,Yes,Yes,1,Night
616,Airport,185,Trip Completed,07-11-2016 12:05,07-11-2016 12:48,07-11-2016,Monday,43,Yes,Yes,1,Afternoon
1056,City,185,Trip Completed,07-11-2016 19:49,07-11-2016 20:28,07-11-2016,Monday,39,Yes,Yes,0,Evening
1903,City,185,Trip Completed,07-12-2016 10:36,07-12-2016 11:32,07-12-2016,Wednesday,56,Yes,Yes,0,Morning
2643,City,185,Trip Completed,07-12-2016 22:37,07-12-2016 23:34,07-12-2016,Wednesday,57,Yes,Yes,0,Night
3291,City,185,Trip Completed,13-07-2016 11:10,13-07-2016 12:31,13-07-2016,Wednesday,81.03333333,Yes,Yes,0,Morning
3965,Airport,185,Trip Completed,13-07-2016 22:50,13-07-2016 23:20,13-07-2016,Wednesday,29.61666667,Yes,Yes,1,Night
4007,City,185,Trip Completed,13-07-2016 23:46,14-07-2016 00:23,13-07-2016,Wednesday,37.33333333,Yes,Yes,0,Night
4234,City,185,Trip Completed,14-07-2016 05:59,14-07-2016 07:01,14-07-2016,Thursday,62.1,Yes,Yes,0,Morning
4388,Airport,185,Trip Completed,14-07-2016 07:50,14-07-2016 08:48,14-07-2016,Thursday,58.53333333,Yes,Yes,1,Morning
4964,City,185,Trip Completed,14-07-2016 18:34,14-07-2016 19:13,14-07-2016,Thursday,38.28333333,Yes,Yes,0,Evening
5544,City,185,Trip Completed,15-07-2016 05:23,15-07-2016 05:56,15-07-2016,Friday,33.16666667,Yes,Yes,0,Morning
6217,City,185,Trip Completed,15-07-2016 17:33,15-07-2016 18:00,15-07-2016,Friday,26.38333333,Yes,Yes,0,Evening
1345,Airport,186,Trip Completed,07-11-2016 23:37,07-12-2016 00:09,07-11-2016,Monday,41792,Yes,Yes,1,Night
1874,Airport,186,Trip Completed,07-12-2016 09:56,07-12-2016 10:42,07-12-2016,Wednesday,46,Yes,Yes,1,Morning
2413,City,186,Trip Completed,07-12-2016 20:02,07-12-2016 21:16,07-12-2016,Wednesday,74,Yes,Yes,0,Evening
3068,City,186,Trip Completed,13-07-2016 07:59,13-07-2016 08:49,13-07-2016,Wednesday,49.25,Yes,Yes,0,Morning
3452,City,186,Trip Completed,13-07-2016 16:52,13-07-2016 17:25,13-07-2016,Wednesday,32.95,Yes,Yes,0,Afternoon
4031,City,186,Trip Completed,14-07-2016 00:22,14-07-2016 00:55,14-07-2016,Thursday,32.31666667,Yes,Yes,0,Night
4438,Airport,186,Trip Completed,14-07-2016 08:27,14-07-2016 09:12,14-07-2016,Thursday,45.1,Yes,Yes,1,Morning
5521,Airport,186,Trip Completed,15-07-2016 05:19,15-07-2016 06:27,15-07-2016,Friday,68.6,Yes,Yes,1,Morning
5832,City,186,Trip Completed,15-07-2016 09:00,15-07-2016 09:55,15-07-2016,Friday,54.76666667,Yes,Yes,0,Morning
5990,Airport,186,Trip Completed,15-07-2016 11:43,15-07-2016 12:40,15-07-2016,Friday,57.61666667,Yes,Yes,1,Morning
6254,City,186,Trip Completed,15-07-2016 17:57,15-07-2016 18:50,15-07-2016,Friday,53,Yes,Yes,0,Evening
320,City,187,Trip Completed,07-11-2016 07:32,07-11-2016 08:44,07-11-2016,Monday,72,Yes,Yes,0,Morning
717,City,187,Trip Completed,07-11-2016 14:52,07-11-2016 15:46,07-11-2016,Monday,54,Yes,Yes,0,Afternoon
2074,City,187,Trip Completed,07-12-2016 15:32,07-12-2016 16:24,07-12-2016,Wednesday,52,Yes,Yes,0,Afternoon
4576,Airport,187,Trip Completed,14-07-2016 09:57,14-07-2016 11:13,14-07-2016,Thursday,75.6,Yes,Yes,1,Morning
5503,City,187,Trip Completed,15-07-2016 05:11,15-07-2016 06:01,15-07-2016,Friday,49.95,Yes,Yes,0,Morning
173,City,188,Trip Completed,07-11-2016 05:45,07-11-2016 06:30,07-11-2016,Monday,45,Yes,Yes,0,Morning
698,City,188,Trip Completed,07-11-2016 14:00,07-11-2016 14:49,07-11-2016,Monday,49,Yes,Yes,0,Afternoon
2039,Airport,188,Trip Completed,07-12-2016 14:29,07-12-2016 15:18,07-12-2016,Wednesday,49,Yes,Yes,1,Afternoon
2467,Airport,188,Trip Completed,07-12-2016 20:34,07-12-2016 21:41,07-12-2016,Wednesday,67,Yes,Yes,1,Evening
2676,Airport,188,Trip Completed,07-12-2016 23:53,13-07-2016 00:26,07-12-2016,Wednesday,-213086.0833,Yes,Yes,1,Night
3038,City,188,Trip Completed,13-07-2016 07:37,13-07-2016 08:33,13-07-2016,Wednesday,56.16666667,Yes,Yes,0,Morning
4003,Airport,188,Trip Completed,13-07-2016 23:40,14-07-2016 00:38,13-07-2016,Wednesday,57.91666667,Yes,Yes,1,Night
4126,City,188,Trip Completed,14-07-2016 04:40,14-07-2016 05:53,14-07-2016,Thursday,72.8,Yes,Yes,0,Night
4611,City,188,Trip Completed,14-07-2016 10:34,14-07-2016 11:19,14-07-2016,Thursday,44.81666667,Yes,Yes,0,Morning
4975,City,188,Trip Completed,14-07-2016 18:42,14-07-2016 19:18,14-07-2016,Thursday,36.23333333,Yes,Yes,0,Evening
5664,City,188,Trip Completed,15-07-2016 07:03,15-07-2016 07:46,15-07-2016,Friday,43.96666667,Yes,Yes,0,Morning
6006,Airport,188,Trip Completed,15-07-2016 12:17,15-07-2016 13:25,15-07-2016,Friday,67.53333333,Yes,Yes,1,Afternoon
6329,City,188,Trip Completed,15-07-2016 18:43,15-07-2016 19:36,15-07-2016,Friday,53.4,Yes,Yes,0,Evening
2779,Airport,189,Trip Completed,13-07-2016 04:46,13-07-2016 05:41,13-07-2016,Wednesday,55.18333333,Yes,Yes,1,Night
4216,Airport,189,Trip Completed,14-07-2016 05:38,14-07-2016 06:36,14-07-2016,Thursday,58.21666667,Yes,Yes,1,Morning
4711,Airport,189,Trip Completed,14-07-2016 13:18,14-07-2016 13:56,14-07-2016,Thursday,37.81666667,Yes,Yes,1,Afternoon
4825,City,189,Trip Completed,14-07-2016 17:22,14-07-2016 18:17,14-07-2016,Thursday,55.71666667,Yes,Yes,0,Evening
6175,City,189,Trip Completed,15-07-2016 16:55,15-07-2016 17:49,15-07-2016,Friday,53.7,Yes,Yes,0,Afternoon
2445,City,190,Trip Completed,07-12-2016 20:18,07-12-2016 21:04,07-12-2016,Wednesday,46,Yes,Yes,0,Evening
2714,Airport,190,Trip Completed,13-07-2016 01:52,13-07-2016 02:51,13-07-2016,Wednesday,58.7,Yes,Yes,1,Night
3089,Airport,190,Trip Completed,13-07-2016 08:11,13-07-2016 08:53,13-07-2016,Wednesday,42.48333333,Yes,Yes,1,Morning
3462,Airport,190,Trip Completed,13-07-2016 17:10,13-07-2016 17:52,13-07-2016,Wednesday,42.01666667,Yes,Yes,1,Evening
4462,Airport,190,Trip Completed,14-07-2016 08:40,14-07-2016 09:22,14-07-2016,Thursday,42.45,Yes,Yes,1,Morning
4698,City,190,Trip Completed,14-07-2016 13:07,14-07-2016 14:13,14-07-2016,Thursday,65.91666667,Yes,Yes,0,Afternoon
5098,Airport,190,Trip Completed,14-07-2016 19:50,14-07-2016 20:27,14-07-2016,Thursday,36.6,Yes,Yes,1,Evening
6711,City,190,Trip Completed,15-07-2016 23:07,16-07-2016 00:11,15-07-2016,Friday,64.25,Yes,Yes,0,Night
146,Airport,191,Trip Completed,07-11-2016 05:29,07-11-2016 06:08,07-11-2016,Monday,39,Yes,Yes,1,Morning
652,Airport,191,Trip Completed,07-11-2016 12:43,07-11-2016 13:29,07-11-2016,Monday,46,Yes,Yes,1,Afternoon
1947,Airport,191,Trip Completed,07-12-2016 11:33,07-12-2016 12:09,07-12-2016,Wednesday,36,Yes,Yes,1,Morning
2236,Airport,191,Trip Completed,07-12-2016 18:16,07-12-2016 19:07,07-12-2016,Wednesday,51,Yes,Yes,1,Evening
3393,City,191,Trip Completed,13-07-2016 14:42,13-07-2016 15:58,13-07-2016,Wednesday,76.3,Yes,Yes,0,Afternoon
4577,Airport,191,Trip Completed,14-07-2016 09:54,14-07-2016 10:58,14-07-2016,Thursday,64.06666667,Yes,Yes,1,Morning
4932,City,191,Trip Completed,14-07-2016 18:17,14-07-2016 18:53,14-07-2016,Thursday,36.26666667,Yes,Yes,0,Evening
5419,City,191,Trip Completed,15-07-2016 02:01,15-07-2016 02:34,15-07-2016,Friday,32.7,Yes,Yes,0,Night
5766,City,191,Trip Completed,15-07-2016 08:19,15-07-2016 09:18,15-07-2016,Friday,58.73333333,Yes,Yes,0,Morning
6261,Airport,191,Trip Completed,15-07-2016 18:07,15-07-2016 19:07,15-07-2016,Friday,60.51666667,Yes,Yes,1,Evening
800,Airport,192,Trip Completed,07-11-2016 17:13,07-11-2016 17:56,07-11-2016,Monday,43,Yes,Yes,1,Evening
1484,Airport,192,Trip Completed,07-12-2016 05:19,07-12-2016 05:55,07-12-2016,Wednesday,36,Yes,Yes,1,Morning
1989,Airport,192,Trip Completed,07-12-2016 12:30,07-12-2016 13:01,07-12-2016,Wednesday,31,Yes,Yes,1,Afternoon
3850,Airport,192,Trip Completed,13-07-2016 21:27,13-07-2016 22:05,13-07-2016,Wednesday,37.81666667,Yes,Yes,1,Night
4441,City,192,Trip Completed,14-07-2016 08:32,14-07-2016 09:19,14-07-2016,Thursday,47.33333333,Yes,Yes,0,Morning
4783,Airport,192,Trip Completed,14-07-2016 16:34,14-07-2016 17:21,14-07-2016,Thursday,47.06666667,Yes,Yes,1,Afternoon
392,Airport,193,Trip Completed,07-11-2016 08:23,07-11-2016 09:10,07-11-2016,Monday,47,Yes,Yes,1,Morning
653,City,193,Trip Completed,07-11-2016 12:47,07-11-2016 13:53,07-11-2016,Monday,66,Yes,Yes,0,Afternoon
1283,City,193,Trip Completed,07-11-2016 22:09,07-11-2016 23:18,07-11-2016,Monday,69,Yes,Yes,0,Night
1860,City,193,Trip Completed,07-12-2016 09:55,07-12-2016 10:32,07-12-2016,Wednesday,37,Yes,Yes,0,Morning
1910,Airport,193,Trip Completed,07-12-2016 10:41,07-12-2016 11:27,07-12-2016,Wednesday,46,Yes,Yes,1,Morning
2259,Airport,193,Trip Completed,07-12-2016 18:30,07-12-2016 19:36,07-12-2016,Wednesday,66,Yes,Yes,1,Evening
2752,Airport,193,Trip Completed,13-07-2016 03:37,13-07-2016 04:19,13-07-2016,Wednesday,42.16666667,Yes,Yes,1,Night
3385,City,193,Trip Completed,13-07-2016 14:33,13-07-2016 15:21,13-07-2016,Wednesday,47.85,Yes,Yes,0,Afternoon
4915,Airport,193,Trip Completed,14-07-2016 18:12,14-07-2016 19:07,14-07-2016,Thursday,54.53333333,Yes,Yes,1,Evening
5957,Airport,193,Trip Completed,15-07-2016 10:46,15-07-2016 11:26,15-07-2016,Friday,40.88333333,Yes,Yes,1,Morning
5992,City,193,Trip Completed,15-07-2016 11:54,15-07-2016 12:39,15-07-2016,Friday,45.58333333,Yes,Yes,0,Morning
6160,Airport,193,Trip Completed,15-07-2016 16:30,15-07-2016 17:39,15-07-2016,Friday,69.36666667,Yes,Yes,1,Afternoon
21,Airport,194,Trip Completed,07-11-2016 01:29,07-11-2016 02:05,07-11-2016,Monday,36,Yes,Yes,1,Night
106,City,194,Trip Completed,07-11-2016 05:06,07-11-2016 05:38,07-11-2016,Monday,32,Yes,Yes,0,Morning
512,Airport,194,Trip Completed,07-11-2016 09:47,07-11-2016 10:55,07-11-2016,Monday,68,Yes,Yes,1,Morning
760,City,194,Trip Completed,07-11-2016 16:16,07-11-2016 16:54,07-11-2016,Monday,38,Yes,Yes,0,Afternoon
1098,City,194,Trip Completed,07-11-2016 20:15,07-11-2016 21:03,07-11-2016,Monday,48,Yes,Yes,0,Evening
1314,Airport,194,Trip Completed,07-11-2016 22:44,07-11-2016 23:51,07-11-2016,Monday,67,Yes,Yes,1,Night
